sample_id,catalog_content,image_link,price
156606,"Item Name: Durkee Ground Cinnamon - 18 oz. container, 6 per case
Product Description: Durkee Ground Cinnamon - 18 oz. container, 6 per case Cinnamon is one of the oldest known spices in the world. It has a sweet,spicy flavor with slight ""red-hot"" bite to it. Cinnamon is the ground inner bark of a member of the evergreen tree species native to Indonesia. Due to its unique process of cool-head milling which ensures all the flavor that can be is kept within the product, Durkee Ground Cinnamon offers the end user a consistent and stronger flavor than most other ground cinnamon products. Tastes good in cakes, puddings, cookies, custards, breads and fruit. Mix with sugar and use for topical applications to coffee cakes, muffins or cinnamon toast. Can also be used in small quantities in meats, seafood or ethnic main dishes. Try sprinkling on hot beverages like cocoa & cappuccino. The primary use for this product is in baking applications. A pinch of ground cinnamon will add an interesting flavor to many sweet foods, as well as meat stews, dried fruits and winter squash. Always delicious in breads, apple desserts and sweet potatoes. Try in meat rubs for poultry.
Value: 6.0
Unit: Count
",https://m.media-amazon.com/images/I/61I+vVPPUmL.jpg,105.725
211107,"Item Name: Good Earth Tea Co. Good Earth Teas Organic Sweet and Spicy Caffeine Free
Bullet Point: During the summer months products may arrive warm but Amazon stores and ships products in accordance with manufacturers' recommendations, when provided.
Value: nan
Unit: None
",https://m.media-amazon.com/images/I/51WU6R4PjWL.jpg,25.95
109764,"Item Name: Aldens Organic Vanilla Bean Ice Cream Sandwich, 14 Fluid Ounce - 12 per case.
Value: 14.0
Unit: Fl Oz
",https://m.media-amazon.com/images/I/61c9tEDlAZL.jpg,136.49
168537,"Item Name: Badia Granulated Garlic - 5.5 Lbs - Pack of 4
Value: 88.0
Unit: Ounce
",https://m.media-amazon.com/images/I/71bW7fgjNkL.jpg,151.28500000000005
117225,"Item Name: Grade A Quality Energy Shot – Fruit Punch – 2 Servings – 100% DV B-Vitamins & 130mg Plant-Based Caffeine – Zero Calories, Sugar-Free, Vegan, Up to 7+ Hours of Energy – Energy & Productivity Support – 1.93 fl oz, 12-Pack
Bullet Point 1: ✅ Double the Power – Two servings per bottle, offering flexibility to take half or the full shot based on your energy needs.
Bullet Point 2: ✅ Double the Power – Two servings per bottle, offering flexibility to take half or the full shot based on your energy needs.
Bullet Point 3: ✅ Amino Acid & CoQ10 Blend – Includes L-Leucine, L-Theanine & CoQ10, ingredients known to support mental focus and sustained energy.
Bullet Point 4: ✅ Balanced Energy Boost – Designed to provide convenient energy support without excessive spikes or crashes.
Bullet Point 5: ✅ Stay Focused & Productive – Supports mental clarity during demanding tasks.
Bullet Point 6: ✅ Zero Sugar, Zero Calories – A clean, keto-friendly option for those looking to avoid sugar.
Bullet Point 7: ✅ Convenient & Portable – No refrigeration needed, making it perfect for work, workouts, travel, or daily activities.
Bullet Point 8: ✅ Quality You Can Trust – Vegan, non-GMO, gluten-free, and made in an SQF-certified U.S. facility.
Product Description: Focus Support: Vitamin B12 plays a role in brain health and energy metabolism. It also helps support red blood cell production, contributing to overall wellness. Best Value for Grade A Quality Vitamins and Caffeine: Our premium energy shots deliver high-quality vitamins and caffeine in a compact 2-fluid ounce size—offering great value at an affordable price. Vitamins and Energy with No Sugar Crash: Stay energized without added sugar, carbs, or calories. Whether at work or play, Grade A Quality energy shots provide a convenient way to get vitamins and a sustained boost of energy. Safety and Quality: Grade A Quality is committed to delivering top-tier vitamins and supplements. Our products are made with premium ingredients, lab-tested, and meet strict quality standards. They are non-GMO, gluten-free, and gelatin-free * This statement has not been evaluated by the Food and Drug Administration. This product is not intended to diagnose, treat, cure, or prevent any disease.
Value: 23.2
Unit: Fl Oz
",https://m.media-amazon.com/images/I/81YT2c51eQL.jpg,23.95
20496,"Item Name: Roxy and Rich Chocolate Cake Drip 275 Grams, Black
Bullet Point 1: Free of palm oils
Bullet Point 2: Nut free, gluten free, lactose free, vegetarian
Bullet Point 3: FDA, EU and Canada health approved
Bullet Point 4: 100-percent edible
Bullet Point 5: Ready in 30 seconds; easy to use and to apply
Product Description: <b>Roxy and Rich Chocolate Cake Drip</b><br><br>Made without any palm oil or by-products, ready in 30 seconds and easy to use, Roxy & Rich Chocolate Cake Drip can be used on cakes, as paint on butter cream, and for much more. <li>Free of palm oils <li>Nut free <li>Gluten free <li>Lactose free <li>Vegetarian <li>100-percent edible <li>Ready in 30 seconds <li>Easy to use and to apply<br><br>Made in Canada<br><br> <b>Usage:</b><br> Frost your cake and let it sit in the fridge for 1 hour to allow the Chocolate Cake Drip to harden faster.<br> To apply Roxy & Rich’s Cake Drip, remove the seal and the lid, and heat for 30 seconds in the microwave.<br> Put the lid back on and shake for approximately 1 minute until completely smooth.<br> Once the topping is complete, let your creation sit in the fridge at least 1 hour to allow the Chocolate Drip to harden.
Value: 9.7003
Unit: Ounce
",https://m.media-amazon.com/images/I/71IGK8Cp39L.jpg,20.62
86768,"Item Name: Cinnamon Toast Crunch Cereal Bar, 1.42 Ounce - 96 per case.
Product Description: Cinnamon Toast Crunch Cereal Bar, 1.42 Ounce -- 96 per case. 1 OZ EQ GRAIN. Meets USDA Whole Grain-Rich Criteria. Whole Grain Oats - First Ingredient. A chewy cereal bar made with Cinnamon Toast Crunch pieces. 150 calories. No artificial sweetners.
Value: 96.0
Unit: Count
",https://m.media-amazon.com/images/I/51kmpkji-5L.jpg,71.23
50951,"Item Name: Scabiosa Red Velvet, 360 Stems
Value: 1.0
Unit: Count
",https://m.media-amazon.com/images/I/71NepiKrSjS.jpg,390.98
60672,"Item Name: Food to Live Organic Strawberry Powder, 20 Pounds – Non-GMO, Freeze-Dried, 100% Pure, No Additives, Vegan, Bulk. Easy to Mix. Rich in Vitamin C, Dietary Fiber. Great for Smoothies, Shakes, Baking
Bullet Point 1: ✔️ ORGANIC & NON-GMO: Organic Strawberry Powder by Food to Live is USDA Organic and Non-GMO. Besides, it is a Kosher, Raw product, suitable for a vegan diet.
Bullet Point 2: ✔️ MADE FROM FREEZE-DRIED BERRIES, WITHOUT ADDITIVES: Organic Raw Strawberry Powder is made from freeze-dried strawberries without any additives. This pure powder contains all nutrients of the fresh berries.
Bullet Point 3: ✔️ HIGHLY NUTRITIOUS, RICH IN VITAMIN C: Organic Dried Strawberry Powder is an excellent source of Vitamin C, antioxidants, and dietary fiber. Moreover, it contains high levels of Manganese, Folate, and Potassium.
Bullet Point 4: ✔️ SUPER VERSATILE: Our Organic Strawberries Powder is great for baking or making jams. Sprinkle it over ice cream, pudding, yogurt, and oatmeal; or add it to smoothies, shakes, juices, and cocktails. Moreover, it is used in homemade cosmetology products.
Bullet Point 5: ✔️ FOOD COLORING AGENT: Due to its concentration, Organic Strawberry Powder can be used instead of artificial food dyes. It is perfect for coloring your confectionery, sauces, and creamy fillings.
Value: 320.0
Unit: Ounce
",https://m.media-amazon.com/images/I/81uyMM2nzLL.jpg,253.215
147633,"Item Name: Tahitian Vanilla Hazelnut Chamomile Tea (Loose) (8 oz, ZIN: 536283) - 3 Pack
Bullet Point 1: Our Tahitian Vanilla Hazelnut Chamomile Tea is a delicious flavored Chamomile tea with Hazelnuts, Coconut and Cherries that you will enjoy relaxing with anytime! The natural Tahitian Vanilla Hazelnut taste is delicious! - Ingredients: Chamomile tea, Hazelnuts, Coconut, Cherries and Natural Tahitian Vanilla Hazelnut Flavor.
Bullet Point 2: No fillers.
Bullet Point 3: Manufacturer: TerraVita
Bullet Point 4: Size: 8 oz
Bullet Point 5: Loose Leaf Chamomile Tea - Packed in a convenient upright pouch!
Product Description: Our Tahitian Vanilla Hazelnut Chamomile Tea is a delicious flavored Chamomile tea with Hazelnuts, Coconut and Cherries that you will enjoy relaxing with anytime! The natural Tahitian Vanilla Hazelnut taste is delicious! - Ingredients: Chamomile tea, Hazelnuts, Coconut, Cherries and Natural Tahitian Vanilla Hazelnut Flavor. - Hot tea brewing method: Bring freshly drawn cold water to a rolling boil. Place 1 teaspoon of tea for each desired cup into the teapot. Pour the boiling water into the pot, cover and let steep for 2-4 minutes. Strain and pour into your cup; add milk and natural sweeteners to taste. - Iced tea brewing method: (to make 1 liter/quart): Place 5 teaspoons of tea into a teapot or heat resistant pitcher. Pour 1 1/4 cups of freshly boiled water over the tea itself. Steep for 5 minutes. Fill a serving pitcher with 1/4 cold water. Strain and pour the tea into the serving pitcher Add ice and top-up with cold water. Sweeten and garnish to taste. - TerraVita is an exclusive line of premium-quality, natural source products that use only the finest, purest and most potent ingredients found around the world. TerraVita is hallmarked by the highest possible standards of purity, potency, stability and freshness. All of our products are prepared with the highest elements of quality control, from raw materials through the entire manufacturing process, up to and including the moment that the bottles or bags are sealed for freshness and shipped out to you. Our highest possible standards are certified by independent laboratories and backed by our personal guarantee. - TerraVita exists to meet and ensure your family's health and wellness without the harmful effects of chemicals and health products. We strive to make all of our products affordable and reliable and are consta
Value: 24.0
Unit: Ounce
",https://m.media-amazon.com/images/I/81jygD+vmbL.jpg,81.92
55756,"Item Name: Handy Panko Soft Shell Crab Portions - 30 per case
Value: nan
Unit: None
",https://m.media-amazon.com/images/I/61e07JHtG8L.jpg,197.17
80628,"Item Name: Frontier Vanilla Extract ORGANIC 1 Gallon Jug (a)
Product Description: Frontier Vanilla Extract ORGANIC 1 gallon Jug
Value: 128.0
Unit: Fl Oz
",https://m.media-amazon.com/images/I/11xDm5NLcyL.jpg,487.015
195733,"Item Name: Milk Thistle Herb Tea (Loose) (4 oz, ZIN: 427389) - 3 Pack
Bullet Point 1: Milk Thistle Herb Tea (Loose) (4 oz, ZIN: 427389)
Bullet Point 2: No fillers.
Bullet Point 3: Manufacturer: TerraVita
Bullet Point 4: Size: 4 oz
Bullet Point 5: Loose Leaf Herbal Tea - Packed in a convenient upright pouch!
Product Description: Milk Thistle Herb Tea (Loose) (4 oz, ZIN: 427389)<BR><BR>Packaged in the United States in a GMP certified facility (Good Manufacturing Practice).<BR><BR>No fillers.<BR><BR>Manufacturer: TerraVita<BR><BR>Size: 4 oz<BR><BR>Loose Leaf Herbal Tea - Packed in a convenient upright pouch!<BR><BR>Ingredients: Milk Thistle
Value: 12.0
Unit: Ounce
",https://m.media-amazon.com/images/I/81lNbc9my7L.jpg,62.26
50935,"Item Name: Bloomingmore | Fresh Cut Flowers | Scabiosa - Marshmallow | 360 Stems | Home, Office, Wedding Decor, DIY, Party Event, Housewarming, Teacher and Engagement
Bullet Point 1: BLOOM SELECTIONS : 10 White, 10 red, 10 purple, 10 orange and 10 hot pink alstromerias.
Bullet Point 2: Stem Length (Approximately): 20 - 25 in.
Bullet Point 3: FRESH FLOWERS: Revel in the delight of your Bouquet Refreshing to life. Enjoy the freshness, as these handpicked flowers gracefully.
Bullet Point 4: CARE AND HANDLING - Before your flowers ship, they are prepared with proper hydration methods. To ensure your flowers thrive, simply follow these care steps upon arrival: remove your bouquet from its wrap and place them in a vase filled with fresh luke warm water.
Bullet Point 5: DELIVER AT YOUR CONVENIENCE: Place your orders any day, by 2 PM EST to receive your items in 3 days.
Bullet Point 6: SATISFACTION GUARANTEED: We stand behind the quality of our products. If you're not completely satisfied, contact us for a refund or replacement. Digital pictures required.
Product Description: Scabiosa’s have the “picked from the fields “ look, perfect to add to a garden style or boho chic wedding. Their “wild flower” look helps put the whimsical touch to an event. They look delicate enough for a classic affair. Pairing great with flowers like anemones, dahlias, and garden roses. They also look great on their own or with fillers such as billy balls or eryngiums.<br><br>✅ Note. Please allow for small discrepancies in the color hue due differences in monitor resolution and subtle climatic changes during growing season.<br><br>✅ The box will include care instructions to help make the flowers long lasting. Before your flowers ship, they are prepared with proper hydration methods. If your flowers appear sleepy and thirsty, it is normal.
Value: 1.0
Unit: Count
",https://m.media-amazon.com/images/I/71R3BU50soS.jpg,382.98
195390,"Item Name: Jasmine Silver Balls Tea (Loose) (8 oz, ZIN: 510597) - 3 Pack
Bullet Point 1: Jasmine Silver Balls Tea (Loose) (8 oz, ZIN: 510597)
Bullet Point 2: No fillers.
Bullet Point 3: Manufacturer: TerraVita
Bullet Point 4: Size: 8 oz
Bullet Point 5: Loose Leaf Herbal Tea - Packed in a convenient upright pouch!
Product Description: Jasmine Silver Balls Tea (Loose) (8 oz, ZIN: 510597)<BR><BR>Packaged in the United States in a GMP certified facility (Good Manufacturing Practice).<BR><BR>No fillers.<BR><BR>Manufacturer: TerraVita<BR><BR>Size: 8 oz<BR><BR>Loose Leaf Herbal Tea - Packed in a convenient upright pouch!<BR><BR>Ingredients: Green Tea, Jasmine
Value: 24.0
Unit: Ounce
",https://m.media-amazon.com/images/I/81-ZMxOD9iL.jpg,275.95
252813,"Item Name: Grandy Oats Organic Granola,10lb Bulk Bag - Classic Granola with Organic Oats, Pumpkin Seeds, Walnuts & Cashews - Low Sugar, Dairy Free, High Protein Granola, Non-GMO & Kosher - 160 OZ
Bullet Point: ORGANIC GRANOLA made with whole organic oats, pumpkin seeds, walnuts and cashews - our original recipe from 1979. Perfectly crunchy with a hint of sweetness, it's perfect for breakfast, on yogurt, in an acai bowl, with dessert or for baking!
Value: 160.0
Unit: Ounce
",https://m.media-amazon.com/images/I/81j1Ma241pL.jpg,88.49
38193,"Item Name: Ginger,Crystl W/Raw Sugar
Product Description: REEDS FRUIT GINGER CRYSTLZD, 11 LB
Value: 176.0
Unit: Fl Oz
",https://m.media-amazon.com/images/I/61ueIl0AsFL.jpg,122.23
200961,"Item Name: Sweet Baby Ray’s Original Hot Sauce 5 Fl Oz (Pack of 4)
Bullet Point 1: The perfect balance of heat and flavor
Bullet Point 2: Add a kick to burgers, pizza, eggs, chicken, seafood, tacos and more!
Bullet Point 3: Mix with Sweet Baby Ray’s Barbecue Sauces to create something new
Bullet Point 4: Gluten-free
Bullet Point 5: Certified Kosher
Product Description: An Original for a reason. Sweet Baby Ray’s Original Hot Sauce is a delicious blend of aged cayenne and vinegar that will keep you coming back again and again. It’s also the base of all Sweet Baby Ray’s legendary Buffalo Wing Sauces. Sweet Baby Ray’s Original Hot Sauce strikes the perfect balance of heat and flavor, and it’s versatile and delicious on everything from burgers, wings and pizza, to eggs, tacos and chili.
Value: 20.0
Unit: Fl Oz
",https://m.media-amazon.com/images/I/61C7hFEk+1L.jpg,16.91
130214,"Item Name: Food to Live Organic Buckwheat Kasha, 16 Pounds - Grechka, Toasted Whole Groats, Non-GMO, Kosher, Sirtfood, Bulk
Bullet Point 1: ✔️ LOW IN CALORIES: A cup of cooked organic kasha has only 155 calories. It’s filling and rich in essential nutrients.
Bullet Point 2: ✔️ GLUTEN-FREE & NON-GMO: Food To Live Organic Buckwheat Kasha is a certified organic product with no gluten.
Bullet Point 3: ✔️ DELICIOUS GRAIN: The flavor of buckwheat is amazing and unique. Use it as a substitute for other whole grains.
Bullet Point 4: ✔️ SOURCE OF IRON & MANGANESE: Organic kasha contains lots of minerals, including calcium, selenium, and magnesium.
Product Description: Organic buckwheat kernels are usually considered whole grains, but they are actually seeds. Organic kasha is actually hulled and roasted buckwheat kernels. The taste of organic buckwheat is rich, a little bit nutty. As it’s much more flavorful than many whole grains, you can use it as a substitute in recipes. The main organic buckwheat benefits come from the fact that it’s nutritious and low in calories. This combination makes it a perfect choice for a weight management diet. Many athletes also love organic kasha because it gives them protein and fiber without fat. Buckwheat nutrition value is rather high compared to whole grains. One cup of cooked organic kasha will provide you with: - B vitamins - Vitamin K - Vitamin E - Calcium - Manganese - Phosphorus - Magnesium - Zinc - Iron - Copper - Selenium One of the great things about organic buckwheat kernels is that you don’t have to pre-soak them before cooking. Of course, you can do this, but they soak up water so effectively that in a few hours groats will be all but cooked even before you turn on the heat. This will make them mushy by the time you are actually finished cooking. You can enjoy organic kasha in many ways. Use it as a breakfast cereal or as an ingredient in a delicious main dish, cooked pilaf-style. You can mill grains into buckwheat flour and enjoy making organic buckwheat crepes and pancakes. They taste incredible and are lower in calories than wheat products. Organic buckwheat kernels are also safe to use in any gluten-free baking project. WARNING: Consuming this product can expose you to chemicals including Acrylamide, which is known to the State of California to cause cancer and birth defects or other reproductive harm. For more information go to www.P65Warnings.ca.gov/food
Value: 256.0
Unit: Ounce
",https://m.media-amazon.com/images/I/814ZLozrGQL.jpg,98.87
191355,"Item Name: Colavita Premium Italian Extra Virgin Olive Oil, 3 Liter -- 4 per case.
Value: 405.77
Unit: Fl Oz
",https://m.media-amazon.com/images/I/619AVPhoBUL.jpg,271.32
240465,"Item Name: Sparkling Ice Caffeine Tea + Lemonade Sparkling Water with Caffeine, Zero Sugar, with Antioxidants and Vitamins,16 fl oz Cans (Pack Of 12)
Bullet Point 1: ZERO SUGAR: Sparkling Ice +Caffeine Tropical Punch is a fruity, flavorful sparkling water made with zero sugar; each can of flavored sparkling water contains only 5 calories per serving for guilt-free refreshment
Bullet Point 2: A BOOST OF CAFFEINE: Sparkling Ice +Caffeine is formulated with 70 mg of caffeine that will add fuel to the summer fun.
Bullet Point 3: VITAMINS & ANTIOXIDANTS: Sparkling Ice +Caffeine's variety of fizzy, fruity flavors contains vitamins and antioxidants, like vitamin A and vitamin D, to help boost your well-being
Bullet Point 4: LOW CALORIE BEVERAGE: With only 5 calories per serving, Sparkling Ice +Caffeine is a flavorful, low calorie, zero carb beverage option for guilt-free hydration. Say no to soda and yes to the better-for-you carbonated beverage
Bullet Point 5: Each Sparkling Ice +Caffeine multi-pack includes 12 aluminum cans of flavored sparkling water; Each can contains 1 serving equivalent to 16 fl oz; please recycle
Value: 12.0
Unit: Count
",https://m.media-amazon.com/images/I/81cPK7jo8sL.jpg,31.495
179706,"Item Name: barkTHINS Snacking Dark Chocolate, Pretzel with Sea Salt, 10 Ounce
Bullet Point 1: Made only with Fair Trade Certified and Non GMO Project Verified ingredients
Bullet Point 2: Indulgent dark chocolate meets a classic salty snack
Bullet Point 3: Fair trade certified and non gmo project verified
Bullet Point 4: Contains soy and wheat; may contain eggs, milk, sesame, and tree nuts
Value: 10.0
Unit: Ounce
",https://m.media-amazon.com/images/I/81biT9mm8xL.jpg,12.3
188363,"Item Name: Food to Live Organic Super Sweet Corn, 10 Pounds - Freeze-Dried Kernels, Non-GMO, Kosher, Healthy Snack, Bulk, Grown in the USA
Bullet Point 1: ✔️LOW-CALORIE WHOLE GRAIN: Enjoy Organic Corn from Food To Live in low-calorie dishes and diet cornbread.
Bullet Point 2: ✔️GLUTEN-FREE GRAIN: Organic Corn doesn’t contain any gluten. Cornmeal can be used as a wheat flour substitute.
Bullet Point 3: ✔️SOURCE OF MANY NUTRIENTS: Food To Live Organic Corn contains small amounts of many vitamins and minerals.
Bullet Point 4: ✔️COMPLETELY NON-GMO: Our Certified Organic Corn is not genetically modified and doesn’t contain any toxins.
Bullet Point 5: ✔️GREAT FOR DIGESTION: Organic Corn is rich in dietary fiber, which is essential for healthy digestion.
Product Description: <p><b>Organic Corn: A Staple Food of Americans</b><p>Corn, also known as maize, is a food every US resident comes to love from childhood. The Native Americans have been eating this grain for millennia and the arrival of Spanish conquistadores spread this incredible plant all over the world. Today, corn is one of the most important foods in the world. Many programs aiming to fight world hunger rely on this particular plant due to the ease of its cultivation and high nutritional value.<p>Food To Live Organic Corn allows you to enjoy this delicious and healthy grain anytime. You can buy it in bulk and it will safely wait in your pantry until you feel like cooking some corn dish. This is a desire that one should encourage, as organic corn is a very good cooking ingredient. It contains quite a lot of nutrients as well as dietary fiber and protein.<p>Corn is used in many industries, including pharmaceuticals where corn starch is one of the most common additives. A single bushel of sweet corn can be turned into 32 pounds of starch or 33 pounds of sweetener. It can also be used to create 2.5 gallons of ethanol fuel.<p><b>Food To Live Organic Corn: Non-GMO and 100% Safe</b><p>Food To Live Organic Corn comes from farmers who use only the best agricultural practices to ensure the health of both their produce and the land. Our Certified Organic Corn is indeed organic. This means that it’s a non-GMO product that doesn’t contain any dangerous and toxic chemicals that might come from pesticides, nitrate fertilizers, and other chemicals used in some farms.<p>Most importantly, Food To Live Organic Corn is free from any dangerous genetic modifications. It’s a sad fact that the people of today have to be concerned about this matter in particular as the majority of corn in the US used to be GMO.
Value: 160.0
Unit: Ounce
",https://m.media-amazon.com/images/I/81NjaY2QxvL.jpg,303.56
182498,"Item Name: YEHUDA Egg Matzo, 10.5 OZ
Bullet Point 1: Product of Israel. Pack of 1.
Bullet Point 2: Kosher for Passover.
Bullet Point 3: Matzos Egg Matzos Made With Fruit Juice.
Bullet Point 4: Contains: Wheat And Eggs.
Bullet Point 5: Ingredients: Wheat Flour, Fruit Juice (Apple Juice Or Grape Juice), Egg Yolk Powder.
Product Description: Packaged Snack Matzo Crackers
Value: 10.5
Unit: Ounce
",https://m.media-amazon.com/images/I/81y18qV-x4L.jpg,5.98
49851,"Item Name: Starbucks Sumatra Single-Origin Coffee K-Cup Pods, Dark Roast Ground Coffee with Earthy & Herbal Flavor, 24 CT K-Cup Pods Per Box (Pack of 3 Boxes)
Value: 72.0
Unit: Count
",https://m.media-amazon.com/images/I/71PfbcC9hZL.jpg,45.99
195213,"Item Name: Amsterdam Licorice Black Tea (50 tea bags, ZIN: 518365) - 3 Pack
Bullet Point 1: Anise seed, the wonderfully savory spice that flavors Dutch licorice has been used to enhance the foods of various cultures for at least 4000 years. Ancient Egyptian papyrus from 2000 BC mentions the spice, as do the works of Hammurabi and Hippocrates. In the 1st Century AD, Greek botanist Dioscorides described Anise seed cultivation methods and in 1551, noted British botanist William Turner wrote ""anyse maketh the breth sweeter,"" which indeed it does! - So how did the spice make it's way to A
Bullet Point 2: No fillers.
Bullet Point 3: Manufacturer: TerraVita
Bullet Point 4: Size: 50 tea bags
Bullet Point 5: Black Tea Bags - Packed in a convenient upright pouch!
Product Description: Anise seed, the wonderfully savory spice that flavors Dutch licorice has been used to enhance the foods of various cultures for at least 4000 years. Ancient Egyptian papyrus from 2000 BC mentions the spice, as do the works of Hammurabi and Hippocrates. In the 1st Century AD, Greek botanist Dioscorides described Anise seed cultivation methods and in 1551, noted British botanist William Turner wrote ""anyse maketh the breth sweeter,"" which indeed it does! - So how did the spice make it's way to Amsterdam and into licorice? During the 17th Century, Amsterdam became one of the wealthiest cities in the world. The city's vast wealth was based almost entirely on foreign trade with business in spice comprising a large part of that trade. Naturally, spices from around the world made their way into the kitchens and recipes of the city's chefs. Eventually, anise seed was combined with licorice root to create the tasty confection that is now as syno - Delicious exotic tea - Hot tea brewing method: Bring freshly drawn cold water to a rolling boil. Place 1 tea bag for each cup into the teapot. Pour the boiling water into the pot, cover and let steep for 2-4 minutes. Pour into your cup; add milk and sugar to taste. - Iced tea brewing method: (to make 1 liter/quart): Place 5 tea bags into a teapot or heat resistant pitcher. Pour 1 1/4 cups of freshly boiled water over the tea itself. Steep for 5 minutes. Quarter fill a serving pitcher with cold water. Pour the tea into the serving pitcher straining the tea bags. Add ice and top-up with cold water. Garnish and sweeten to taste. - What type of tea do we use, how do we flavor the tea and why do we use natural flavors? - Firstly...we only use high grown teas from the top 3 tea growing regions of Sri Lanka - Nuwara Eliya, Dimbula and Uva. Th
Value: 150.0
Unit: Count
",https://m.media-amazon.com/images/I/81Ny0wzjCQL.jpg,127.3
174313,"Item Name: Food to Live - Raw Hazelnuts, 18 Pounds Filberts, Whole Nuts, No Shell, Unsalted, Kosher, Vegan, Bulk. Wholesome Snack. Rich in Vitamin E. Great for Baking, Trail Mixes, as a Topping.
Bullet Point 1: ✔️High-quality, naturally sourced hazelnuts carefully selected for a rich, authentic taste.
Bullet Point 2: ✔️Versatile ingredient suitable for sweet and savory dishes or as a satisfying snack.
Bullet Point 3: ✔️Raw hazelnuts with natural skins, perfect for roasting, baking, or making nut-based recipes.
Bullet Point 4: ✔️Packed to maintain freshness, ensuring optimal flavor and texture with proper storage.
Bullet Point 5: ✔️Processed in a facility that handles wheat; contains tree nuts.
Product Description: Hazelnuts by Food to Live: Natural and Delicious Experience the exceptional flavor and versatility of Food to Live Hazelnuts, also known as filberts. These premium-quality nuts are 100% natural and carefully selected to enhance your culinary creations or provide a satisfying snack. Nutritional Value Food to Live Hazelnuts are a rich source of essential nutrients, including copper, manganese, and vitamin E. They are also packed with dietary fiber and protein, making them a perfect addition to a balanced diet. Usage Recommendations Enjoy hazelnuts on their own or incorporate them into a variety of dishes. They pair wonderfully with vegetables, pastries, and desserts. Use them to create homemade hazelnut butter or milk for a unique culinary experience. Please note that raw hazelnuts retain their skins, which can be removed by roasting or blanching. Storage Instructions For maximum freshness, store hazelnuts in a cool, dark, and dry place. To prolong their shelf life, refrigerate or freeze the nuts, ensuring the bag is securely sealed. Opened packages should be consumed within one to two weeks for optimal flavor. If needed, gently toast hazelnuts at 275°F for 10-15 minutes to restore their natural crispness and aroma. Important Information This product contains tree nuts. Processed in a facility that also handles wheat.
Value: 288.0
Unit: Ounce
",https://m.media-amazon.com/images/I/81J4XvBykhL.jpg,212.89
99462,"Item Name: Dried Chives by It's Delish – 20 lbs | Premium Healthy, Rich Vitamin A, C Aromatic Chopped Chive Rings
Bullet Point 1: 🥗 ALL PURE & NATURAL 🥗 – Chives have a wide variety of culinary uses, such as in traditional dishes in France, Sweden, and elsewere. It's Delish has carefully and gently harvested dried fresh chives without the addition of any artificial ingredient that can be stored for years.
Bullet Point 2: 🌎 SAFE, HIGH QUALITY PACKING & VALUE SIZE 🌎 – We deliver our products in high quality and safe packed jar to maintain its freshness and purity. Our safe packing keep it dehydrated to maintain high nutritional value and reduce nutrient loss. It has more nutritious than canned or frozen veggies. The package has a very convenient 20 lbs bulk bag.
Bullet Point 3: 💯 HEALTHY WITH AROMATIC FLAVOUR 💯 – Enhance the taste of your dishes with our dried chives. It adds a warm zest and a natural aroma to savory dishes and gives it a robust and aromatic flavor. The delicate flavor that chives impart to food makes it a very useful herb. Chives are also rich in vitamins A and C, and are rich in calcium and iron.
Bullet Point 4: ❤️ BEST PAIR WITH ❤️ – Chives are extremely versatile in use. It can best pair with sauces, salad dressings, casseroles, dips and other recipes. You can sprinkle it over fish, deviled eggs, scrambled eggs, mashed potatoes, vegetables, stews, sauces, pasta, cheese and dips. It is also used as a garnish for any dish to look it more appealing
Bullet Point 5: 🔆 YOU ARE VALUABLE 🔆 – We cherish your involvement in our brand more than everything else. It is Certified Kosher OU Packaged in the USA non-GMO and No MSG. If you need our help or need to ask something reach out to us. Our help group will be glad to support you and guarantee that you are 100%.
Product Description: <p><strong>Dried Chives by It's Delish, 20 lbs Bulk Bag</strong></p><p>Perfect to brighten and enliven countless dishes. This springtime favorite, allium schoenoprasum by its botanical name, imparts a mild onion flavor that pairs with vegetables, meats, eggs, soups, and salads alike.</p><p><strong>Variety of Uses:</strong> Chives are used with soups, fish, and sandwiches.</p><p><strong>Delicious Herbs:</strong> Chives are one of the fines herbes of French cuisine, which also include tarragon, chervil, or parsley.</p><p>The product should be stored under normal food warehouse conditions at cool temperatures of 50 ̊-70 ̊F (10 ̊-21 ̊C) with a relative humidity of 70%. Avoid exposure to direct sunlight or excessive heat. The shelf life is 12 months packed as bulk and 36 months in a packaged container.</p><p>Capacity or Yield: 1 cup yields 1 cup (by the volume) or 5 ounces (by the weight)</p><p><strong>About It's Delish!</strong></p><p>It's Delish was established in 1992 and is located in North Hollywood, California. It's Delish is a food manufacturer and distributor who produces over 500 gourmet food products including licorice, sour belts, taffies, caramels, Jordan almonds, chocolates, nuts, fruits, trail mixes, spices, and the spice blends. It's Delish also produces organics and all-natural products. We give you the opportunity to order from the factory direct!</p><p>It's Delish! prides itself on the four pillars that are at the foundation of everything we do.</p><p>Innovation Quality Value Service</p>
Value: 20.0
Unit: Ounce
",https://m.media-amazon.com/images/I/71DTsxVKjXL.jpg,315.83
80078,"Item Name: Hostess, Donuts, Double Chocolate, Mini
Bullet Point: Hostess, Donuts, Double Chocolate, Mini
Value: 10.75
Unit: Ounce
",https://m.media-amazon.com/images/I/71DdV9Xef3L.jpg,2.535
156994,"Item Name: Tic Tac Orange Candy, 1 Ounce -- 288 per case.
Value: 288.0
Unit: Count
",https://m.media-amazon.com/images/I/610TOTyWmbL.jpg,404.04
